,Unnamed: 0,wage,lwage,sex,shs,hsg,scl,clg,ad,mw,so,we,ne,exp1,exp2,exp3,exp4,occ,occ2,ind,ind2
1046,5617,11.2179487179487,2.41751505966802,0,0,1,0,0,0,0,0,0,1,6.0,0.36,0.216,0.1296,9130,22,6170,10
1047,5651,27.1875,3.3027573088489,0,0,0,1,0,0,0,0,0,1,12.0,1.44,1.728,2.0736,1530,4,3960,6
1048,5652,19.8855769230769,2.98999469121726,1,0,0,1,0,0,0,0,0,1,9.0,0.81,0.729,0.6561,2630,9,7470,14
1049,5654,14.4230769230769,2.66882948794893,1,0,0,1,0,0,0,0,0,1,3.5,0.1225,0.042875,0.01500625,5120,17,8470,18
1050,5667,26.9230769230769,3.29298379702192,0,0,0,1,0,0,0,0,0,1,24.5,6.0025,14.706125,36.03000625,6355,19,4195,7
1051,5672,24.0384615384615,3.17965511171492,1,0,0,1,0,0,0,0,0,1,3.0,0.09,0.027,0.0081,3255,10,8190,18
1052,5673,24.0384615384615,3.17965511171492,1,0,0,1,0,0,0,0,0,1,16.5,2.7225,4.492125,7.41200625,5700,17,4770,9
1053,5675,26.5077838827839,3.27743842128735,1,0,0,0,1,0,0,0,0,1,11.0,1.21,1.331,1.4641,3255,10,8180,18
1054,5699,15.8119658119658,2.76076698327461,0,0,0,0,1,0,0,0,0,1,3.0,0.09,0.027,0.0081,1965,5,7290,14
1055,5702,57.6923076923077,4.05512384906882,0,0,0,1,0,0,0,0,0,1,12.5,1.5625,1.953125,2.44140625,110,1,7470,14
1056,5730,80.1282051282051,4.38362791604086,0,0,0,0,1,0,0,0,0,1,27.0,7.29,19.683,53.1441,2710,9,6670,11
1057,5733,17.3076923076923,2.85115104474288,0,0,0,0,1,0,0,0,0,1,2.0,0.04,0.008,0.0016,5240,17,6690,11
1058,5747,26.4423076923077,3.27496529151924,0,0,0,0,1,0,0,0,0,1,8.0,0.64,0.512,0.4096,1030,3,7380,14
1059,5748,9.61538461538461,2.26336437984076,1,0,1,0,0,0,0,0,0,1,11.0,1.21,1.331,1.4641,4510,15,8980,21
1060,5762,10.0961538461538,2.3121545440102,0,0,0,1,0,0,0,0,0,1,9.5,0.9025,0.857375,0.81450625,4030,13,8680,20
1061,5763,35.5769230769231,3.57169719949094,0,0,0,0,1,0,0,0,0,1,15.0,2.25,3.375,5.0625,7210,20,7080,13
1062,5766,17.6923076923077,2.87312995146166,0,0,0,1,0,0,0,0,0,1,18.0,3.24,5.832,10.4976,3655,11,8190,18
1063,5767,32.6923076923077,3.48713981146288,0,0,1,0,0,0,0,0,0,1,32.0,10.24,32.768,104.8576,8610,21,9370,22
1064,5772,13.4615384615385,2.59983661646198,0,0,0,1,0,0,0,0,0,1,31.0,9.61,29.791,92.3521,3930,12,6180,10
1065,5779,50.0,3.91202300542815,1,0,0,1,0,0,0,0,0,1,35.0,12.25,42.875,150.0625,3255,10,8190,18
1066,5793,13.4615384615385,2.59983661646198,1,0,0,0,1,0,0,0,0,1,28.0,7.84,21.952,61.4656,5120,17,770,4
1067,5798,10.8974358974359,2.38852752279477,0,0,1,0,0,0,0,0,0,1,17.0,2.89,4.913,8.3521,6230,19,770,4
1068,5799,28.8461538461538,3.36197666850887,0,0,0,1,0,0,0,0,0,1,5.5,0.3025,0.166375,0.09150625,6440,19,770,4
1069,5801,24.7252747252747,3.20782598868162,1,0,1,0,0,0,0,0,0,1,15.0,2.25,3.375,5.0625,4120,13,8660,20
1070,5807,16.8269230769231,2.82298016777619,1,0,0,1,0,0,0,0,0,1,5.0,0.25,0.125,0.0625,3255,10,8190,18
1071,5822,35.3846153846154,3.5662771320216,1,0,0,1,0,0,0,0,0,1,34.5,11.9025,41.063625,141.66950625,310,1,8680,20
1072,5823,40.8653846153846,3.71028336277709,0,0,0,1,0,0,0,0,0,1,8.5,0.7225,0.614125,0.52200625,4760,16,4795,9
1073,5829,19.2307692307692,2.95651156040071,0,0,1,0,0,0,0,0,0,1,10.0,1.0,1.0,1.0,5400,17,7590,16
1074,5830,34.7222222222222,3.54737989184024,1,0,1,0,0,0,0,0,0,1,12.0,1.44,1.728,2.0736,3500,10,8190,18
1075,5833,27.4725274725275,3.31318650433944,0,0,0,0,1,0,0,0,0,1,21.0,4.41,9.261,19.4481,1050,3,7890,17
1076,5839,16.8269230769231,2.82298016777619,0,0,1,0,0,0,0,0,0,1,36.0,12.96,46.656,167.9616,9130,22,6390,10
1077,5848,14.0841346153846,2.64504895928353,0,0,1,0,0,0,0,0,0,1,29.0,8.41,24.389,70.7281,4760,16,4870,9
1078,5849,12.0192307692308,2.48650793115497,1,0,1,0,0,0,0,0,0,1,37.0,13.69,50.653,187.4161,8140,21,3960,6
1079,5855,20.1923076923077,3.00530172457014,0,0,0,0,1,0,0,0,0,1,20.0,4.0,8.0,16.0,1050,3,3365,6
1080,5889,13.663967611336,2.61476226667865,0,0,1,0,0,0,0,0,0,1,9.0,0.81,0.729,0.6561,4760,16,5380,9
1081,5892,12.6373626373626,2.53665771484045,0,0,0,0,1,0,0,0,0,1,4.0,0.16,0.064,0.0256,2600,9,8560,19
1082,5893,50.0,3.91202300542815,0,0,0,0,0,1,0,0,0,1,22.0,4.84,10.648,23.4256,2000,6,7860,17
1083,5895,59.1715976331361,4.08044165705311,1,0,0,0,1,0,0,0,0,1,1.0,0.01,0.001,0.0001,2710,9,7470,14
1084,5898,8.5,2.14006616349627,1,0,1,0,0,0,0,0,0,1,6.0,0.36,0.216,0.1296,5240,17,5380,9
1085,5899,67.3076923076923,4.20927452889608,1,0,0,0,0,1,0,0,0,1,24.0,5.76,13.824,33.1776,2100,7,7270,14
1086,5902,29.8076923076923,3.39476649133186,0,0,0,0,1,0,0,0,0,1,2.0,0.04,0.008,0.0016,1460,4,7290,14
1087,5903,16.8269230769231,2.82298016777619,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,3160,10,8190,18
1088,5913,64.9038461538462,4.1729068847252,0,0,0,0,1,0,0,0,0,1,4.0,0.16,0.064,0.0256,2710,9,6670,11
1089,5915,20.0961538461538,3.00052844581748,0,0,0,0,1,0,0,0,0,1,2.0,0.04,0.008,0.0016,4040,13,8680,20
1090,5916,16.4835164835165,2.80236088057345,0,0,1,0,0,0,0,0,0,1,6.0,0.36,0.216,0.1296,4130,13,8680,20
1091,5917,30.6652806652807,3.4231310916622,1,0,0,0,0,1,0,0,0,1,32.0,10.24,32.768,104.8576,2430,8,6770,11
1092,5918,16.025641025641,2.77419000360676,1,0,0,0,1,0,0,0,0,1,20.0,4.0,8.0,16.0,4010,13,8660,20
1093,5919,20.6730769230769,3.02883222198034,0,0,0,0,1,0,0,0,0,1,2.0,0.04,0.008,0.0016,5240,17,4970,9
1094,5922,15.8653846153846,2.76413966775325,0,0,0,0,0,1,0,0,0,1,2.0,0.04,0.008,0.0016,2200,8,7870,17
1095,5925,9.61538461538461,2.26336437984076,0,0,1,0,0,0,0,0,0,1,23.0,5.29,12.167,27.9841,220,1,770,4
1096,5930,51.2820512820513,3.93734081341244,1,0,0,0,1,0,0,0,0,1,21.0,4.41,9.261,19.4481,5240,17,5470,9
1097,5933,43.2692307692308,3.76744177661704,0,0,0,0,1,0,0,0,0,1,5.0,0.25,0.125,0.0625,1020,3,7380,14
1098,5936,12.0192307692308,2.48650793115497,1,0,1,0,0,0,0,0,0,1,7.0,0.49,0.343,0.2401,3510,10,8190,18
1099,5941,18.9903846153846,2.94393277819385,0,0,1,0,0,0,0,0,0,1,30.0,9.0,27.0,81.0,4620,15,8270,18
1100,5943,19.7115384615385,2.98120417299108,1,0,0,0,1,0,0,0,0,1,1.0,0.01,0.001,0.0001,4850,16,4170,7
1101,5946,18.8034188034188,2.93403870454865,0,0,0,0,0,1,0,0,0,1,1.0,0.01,0.001,0.0001,2200,8,7870,17
1102,5955,16.8269230769231,2.82298016777619,0,1,0,0,0,0,0,0,0,1,46.0,21.16,97.336,447.7456,4140,13,8680,20
1103,5957,21.978021978022,3.09004295302523,0,0,0,0,1,0,0,0,0,1,1.0,0.01,0.001,0.0001,120,1,4470,8
1104,5962,21.1538461538462,3.05182174020503,0,0,0,0,1,0,0,0,0,1,8.0,0.64,0.512,0.4096,4810,16,6990,12
1105,5963,27.8846153846154,3.32807511683319,1,0,0,0,0,1,0,0,0,1,6.0,0.36,0.216,0.1296,2310,8,7860,17
1106,5966,27.1634615384615,3.30187274443917,1,0,0,0,1,0,0,0,0,1,7.0,0.49,0.343,0.2401,2145,7,7270,14
1107,5971,13.4615384615385,2.59983661646198,1,0,0,0,1,0,0,0,0,1,35.0,12.25,42.875,150.0625,7700,21,3380,6
1108,5980,19.2307692307692,2.95651156040071,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,800,2,7280,14
1109,5984,86.5384615384615,4.46058895717698,0,0,0,0,0,1,0,0,0,1,9.0,0.81,0.729,0.6561,3050,10,2190,5
1110,5989,23.5576923076923,3.1594524043974,1,0,0,1,0,0,0,0,0,1,7.5,0.5625,0.421875,0.31640625,3420,10,5070,9
1111,5990,16.6083916083916,2.80990808620883,0,0,0,0,1,0,0,0,0,1,9.0,0.81,0.729,0.6561,100000,15,8090,18
1112,5991,20.0,2.99573227355399,1,0,1,0,0,0,0,0,0,1,38.0,14.44,54.872,208.5136,540,2,6990,12
1113,5992,10.5769230769231,2.35867455964509,0,0,0,0,1,0,0,0,0,1,2.0,0.04,0.008,0.0016,160,1,6170,10
1114,5993,31.25,3.44201937618241,0,0,0,0,0,1,0,0,0,1,2.0,0.04,0.008,0.0016,1240,3,7490,14
1115,5994,14.4230769230769,2.66882948794893,0,0,0,0,1,0,0,0,0,1,2.0,0.04,0.008,0.0016,725,2,7870,17
1116,5995,16.8269230769231,2.82298016777619,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,3150,10,8190,18
1117,5998,21.6346153846154,3.07429459605709,0,0,0,0,1,0,0,0,0,1,2.0,0.04,0.008,0.0016,2920,9,9570,22
1118,6002,16.8269230769231,2.82298016777619,1,0,0,1,0,0,0,0,0,1,5.5,0.3025,0.166375,0.09150625,850,2,6870,12
1119,6004,20.6730769230769,3.02883222198034,0,0,1,0,0,0,0,0,0,1,35.0,12.25,42.875,150.0625,5000,17,8190,18
1120,6005,16.8269230769231,2.82298016777619,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,3245,10,8370,18
1121,6008,10.989010989011,2.39689577246529,1,0,0,1,0,0,0,0,0,1,3.5,0.1225,0.042875,0.01500625,5400,17,7970,18
1122,6015,12.3076923076923,2.51022445777229,1,0,0,0,1,0,0,0,0,1,3.0,0.09,0.027,0.0081,430,1,7080,13
1123,6017,24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,0,0,1,39.0,15.21,59.319,231.3441,4920,16,7070,13
1124,6022,30.7692307692308,3.42651518964645,0,0,0,0,0,1,0,0,0,1,12.0,1.44,1.728,2.0736,160,1,4170,7
1125,6028,21.978021978022,3.09004295302523,0,0,0,0,1,0,0,0,0,1,1.0,0.01,0.001,0.0001,120,1,4470,8
1126,6034,11.0576923076923,2.40312632221592,1,0,0,1,0,0,0,0,0,1,9.0,0.81,0.729,0.6561,3600,11,8190,18
1127,6061,30.0,3.40119738166216,1,0,0,0,1,0,0,0,0,1,16.0,2.56,4.096,6.5536,110,1,7380,14
1128,6067,4.32692307692308,1.46485668362299,1,0,0,1,0,0,0,0,0,1,3.0,0.09,0.027,0.0081,3645,11,8090,18
1129,6078,23.9316239316239,3.17520076136554,0,0,0,1,0,0,0,0,0,1,6.0,0.36,0.216,0.1296,1540,4,770,4
1130,6079,14.4230769230769,2.66882948794893,0,0,0,0,1,0,0,0,0,1,3.0,0.09,0.027,0.0081,6520,19,770,4
1131,6082,9.23076923076923,2.22254238532051,0,0,1,0,0,0,0,0,0,1,11.0,1.21,1.331,1.4641,9130,22,8680,20
1132,6083,12.9807692307692,2.5634689722911,1,0,0,0,1,0,0,0,0,1,14.0,1.96,2.744,3.8416,5110,17,8090,18
1133,6084,11.4285714285714,2.43611648561857,0,0,1,0,0,0,0,0,0,1,21.0,4.41,9.261,19.4481,100000,15,100000,21
1134,6096,23.5576923076923,3.1594524043974,1,0,1,0,0,0,0,0,0,1,37.0,13.69,50.653,187.4161,3630,11,9480,22
1135,6100,14.4230769230769,2.66882948794893,1,0,0,0,1,0,0,0,0,1,10.0,1.0,1.0,1.0,4300,15,8590,19
1136,6122,7.21153846153846,1.97568230738898,0,1,0,0,0,0,0,0,0,1,30.0,9.0,27.0,81.0,9130,22,5090,9
1137,6126,10.989010989011,2.39689577246529,0,0,0,1,0,0,0,0,0,1,18.0,3.24,5.832,10.4976,4850,16,4470,8
1138,6130,19.2307692307692,2.95651156040071,0,0,0,1,0,0,0,0,0,1,17.5,3.0625,5.359375,9.37890625,310,1,8680,20
1139,6132,9.61538461538461,2.26336437984076,1,0,0,0,1,0,0,0,0,1,4.0,0.16,0.064,0.0256,2000,6,8370,18
1140,6133,9.61538461538461,2.26336437984076,0,0,0,0,1,0,0,0,0,1,1.0,0.01,0.001,0.0001,4720,16,8680,20
1141,6134,15.8653846153846,2.76413966775325,0,0,1,0,0,0,0,0,0,1,29.0,8.41,24.389,70.7281,3930,12,7680,16
1142,6137,25.6410256410256,3.24419363285249,0,0,1,0,0,0,0,0,0,1,20.0,4.0,8.0,16.0,6820,19,770,4
1143,6142,36.5384615384615,3.5983654465731,0,0,0,0,1,0,0,0,0,1,2.0,0.04,0.008,0.0016,1520,4,490,2
1144,6146,19.2307692307692,2.95651156040071,1,0,0,0,1,0,0,0,0,1,7.0,0.49,0.343,0.2401,4320,15,8990,21
1145,6150,33.6538461538462,3.51612734833613,1,0,0,0,1,0,0,0,0,1,15.0,2.25,3.375,5.0625,800,2,3490,6
1146,6152,39.7336538461538,3.68219853252844,1,0,0,0,0,1,0,0,0,1,32.0,10.24,32.768,104.8576,2310,8,7860,17
1147,6160,22.0940170940171,3.09530685214477,0,0,1,0,0,0,0,0,0,1,14.0,1.96,2.744,3.8416,20,1,5380,9
1148,6161,12.2377622377622,2.50452643665765,0,0,0,0,1,0,0,0,0,1,5.0,0.25,0.125,0.0625,2320,8,7860,17
1149,6166,14.5,2.67414864942653,0,0,0,1,0,0,0,0,0,1,27.5,7.5625,20.796875,57.19140625,4250,14,7770,16
1150,6176,20.979020979021,3.04352293739034,1,0,0,1,0,0,0,0,0,1,29.5,8.7025,25.672375,75.73350625,3535,10,8190,18
1151,6192,22.5,3.11351530921037,0,0,0,1,0,0,0,0,0,1,28.0,7.84,21.952,61.4656,860,2,6990,12
1152,6198,42.3076923076923,3.74496892076498,0,0,0,0,1,0,0,0,0,1,9.0,0.81,0.729,0.6561,1300,4,7290,14
1153,6201,42.3076923076923,3.74496892076498,0,0,0,0,1,0,0,0,0,1,9.0,0.81,0.729,0.6561,1300,4,7290,14
1154,6210,13.9423076923077,2.63492793627325,0,0,0,1,0,0,0,0,0,1,13.0,1.69,2.197,2.8561,9620,22,4870,9
1155,6236,8.65384615384615,2.15800386418294,1,1,0,0,0,0,0,0,0,1,21.0,4.41,9.261,19.4481,5620,17,4265,7
1156,6241,57.6923076923077,4.05512384906882,0,0,0,0,0,1,0,0,0,1,35.0,12.25,42.875,150.0625,1720,5,7890,17
1157,6252,25.0,3.2188758248682,1,0,0,0,1,0,0,0,0,1,33.0,10.89,35.937,118.5921,420,1,8270,18
1158,6256,24.0384615384615,3.17965511171492,1,0,0,0,1,0,0,0,0,1,7.0,0.49,0.343,0.2401,2000,6,8370,18
1159,6258,24.0384615384615,3.17965511171492,0,0,1,0,0,0,0,0,0,1,28.0,7.84,21.952,61.4656,4220,14,7860,17
1160,6260,20.9176788124157,3.04059467761125,0,0,0,0,0,1,0,0,0,1,4.0,0.16,0.064,0.0256,430,1,6890,12
1161,6270,8.65384615384615,2.15800386418294,1,0,1,0,0,0,0,0,0,1,7.0,0.49,0.343,0.2401,4110,13,8680,20
1162,6274,9.61538461538461,2.26336437984076,0,0,1,0,0,0,0,0,0,1,7.0,0.49,0.343,0.2401,5620,17,4970,9
1163,6277,22.8,3.1267605359604,1,0,0,0,1,0,0,0,0,1,2.0,0.04,0.008,0.0016,7840,21,1270,5
1164,6281,24.0865384615385,3.18165311437759,1,0,0,0,1,0,0,0,0,1,21.0,4.41,9.261,19.4481,5000,17,4670,9
1165,6291,33.4134615384615,3.50895885885752,0,0,1,0,0,0,0,0,0,1,27.0,7.29,19.683,53.1441,7150,20,8770,21
1166,6292,17.9487179487179,2.88751868891376,0,0,0,0,1,0,0,0,0,1,19.0,3.61,6.859,13.0321,150,1,4290,7
1167,6293,15.8653846153846,2.76413966775325,1,0,0,1,0,0,0,0,0,1,16.5,2.7225,4.492125,7.41200625,100000,17,7590,16
1168,6306,24.0384615384615,3.17965511171492,0,0,1,0,0,0,0,0,0,1,8.0,0.64,0.512,0.4096,20,1,2570,6
1169,6310,14.0,2.63905732961526,0,0,0,1,0,0,0,0,0,1,4.5,0.2025,0.091125,0.04100625,9130,22,2490,6
1170,6314,33.6538461538462,3.51612734833613,0,0,1,0,0,0,0,0,0,1,23.0,5.29,12.167,27.9841,8965,21,3895,6
1171,6318,16.1713286713287,2.78323983912667,0,0,1,0,0,0,0,0,0,1,24.0,5.76,13.824,33.1776,9620,22,4070,7
1172,6323,12.6518218623482,2.53780122554252,1,0,0,0,1,0,0,0,0,1,36.0,12.96,46.656,167.9616,5860,17,8090,18
1173,6343,16.6420118343195,2.8119303315896,1,0,0,1,0,0,1,0,0,0,16.0,2.56,4.096,6.5536,4700,16,5390,9
1174,6368,9.89010989010989,2.29153525680746,1,0,0,1,0,0,1,0,0,0,10.5,1.1025,1.157625,1.21550625,4610,15,8290,18
1175,6370,23.0769230769231,3.13883311719466,0,0,1,0,0,0,1,0,0,0,16.0,2.56,4.096,6.5536,7750,21,3570,6
1176,6374,16.8269230769231,2.82298016777619,0,0,0,1,0,0,1,0,0,0,3.0,0.09,0.027,0.0081,1107,3,7370,14
1177,6377,12.5,2.52572864430826,0,0,1,0,0,0,1,0,0,0,7.0,0.49,0.343,0.2401,7750,21,3190,6
1178,6383,10.5769230769231,2.35867455964509,0,0,0,0,1,0,1,0,0,0,1.0,0.01,0.001,0.0001,5360,17,1280,5
1179,6386,13.4615384615385,2.59983661646198,1,0,0,1,0,0,1,0,0,0,8.5,0.7225,0.614125,0.52200625,2000,6,3970,6
1180,6404,9.13461538461539,2.21207108545321,1,0,1,0,0,0,1,0,0,0,19.0,3.61,6.859,13.0321,4020,13,8680,20
1181,6407,21.1153846153846,3.05000190348805,0,0,1,0,0,0,1,0,0,0,6.0,0.36,0.216,0.1296,8740,21,2670,6
1182,6425,11.5384615384615,2.44568593663472,1,0,0,1,0,0,1,0,0,0,18.5,3.4225,6.331625,11.71350625,4720,16,8590,19
1183,6431,15.3846153846154,2.7333680090865,0,0,0,0,1,0,1,0,0,0,37.0,13.69,50.653,187.4161,5620,17,4970,9
1184,6434,16.304347826087,2.79143181004126,0,0,1,0,0,0,1,0,0,0,6.0,0.36,0.216,0.1296,9620,22,1270,5
1185,6440,9.86193293885602,2.28868218782505,1,0,0,0,1,0,1,0,0,0,4.0,0.16,0.064,0.0256,5620,17,4970,9
1186,6445,12.0192307692308,2.48650793115497,0,0,0,1,0,0,1,0,0,0,10.5,1.1025,1.157625,1.21550625,7750,21,3570,6
1187,6452,11.8881118881119,2.4755388997844,0,0,1,0,0,0,1,0,0,0,9.0,0.81,0.729,0.6561,310,1,8680,20
1188,6457,14.4317307692308,2.6694293080209,1,0,0,1,0,0,1,0,0,0,28.5,8.1225,23.149125,65.97500625,430,1,7770,16
1189,6458,34.6153846153846,3.54429822530283,0,0,0,0,1,0,1,0,0,0,26.0,6.76,17.576,45.6976,7700,21,3170,6
1190,6459,11.9201923076923,2.47823379470273,0,0,1,0,0,0,1,0,0,0,17.0,2.89,4.913,8.3521,5300,17,8660,20
1191,6460,10.0,2.30258509299405,0,0,1,0,0,0,1,0,0,0,24.0,5.76,13.824,33.1776,5610,17,2170,5
1192,6461,26.3942307692308,3.27314545480226,0,0,1,0,0,0,1,0,0,0,26.0,6.76,17.576,45.6976,7750,21,3490,6
1193,6465,12.0192307692308,2.48650793115497,0,0,1,0,0,0,1,0,0,0,6.0,0.36,0.216,0.1296,4610,15,8290,18
1194,6472,11.8596153846154,2.47313896341602,1,0,0,1,0,0,1,0,0,0,14.5,2.1025,3.048625,4.42050625,8965,21,2170,5
1195,6478,19.2307692307692,2.95651156040071,1,0,0,0,0,1,1,0,0,0,20.0,4.0,8.0,16.0,5700,17,8190,18
1196,6481,15.8653846153846,2.76413966775325,1,0,0,0,1,0,1,0,0,0,7.0,0.49,0.343,0.2401,2145,7,7270,14
1197,6533,13.6752136752137,2.61558497343012,1,0,1,0,0,0,1,0,0,0,43.0,18.49,79.507,341.8801,8720,21,3960,6
1198,6534,14.4230769230769,2.66882948794893,1,0,0,0,1,0,1,0,0,0,6.0,0.36,0.216,0.1296,2145,7,7270,14
1199,6536,18.5,2.91777073208428,0,0,1,0,0,0,1,0,0,0,11.0,1.21,1.331,1.4641,6320,19,770,4
1200,6538,23.8461538461538,3.17162294001766,0,0,1,0,0,0,1,0,0,0,13.0,1.69,2.197,2.8561,4760,16,4670,9
1201,6539,18.3245192307692,2.90824001172701,1,0,1,0,0,0,1,0,0,0,10.0,1.0,1.0,1.0,5860,17,6880,12
1202,6542,19.2307692307692,2.95651156040071,1,0,1,0,0,0,1,0,0,0,16.0,2.56,4.096,6.5536,7700,21,3980,6
1203,6544,16.8269230769231,2.82298016777619,0,0,0,1,0,0,1,0,0,0,9.5,0.9025,0.857375,0.81450625,8220,21,2770,6
1204,6565,20.1923076923077,3.00530172457014,0,0,1,0,0,0,1,0,0,0,5.0,0.25,0.125,0.0625,7750,21,3570,6
1205,6575,14.4230769230769,2.66882948794893,0,0,0,0,1,0,1,0,0,0,5.0,0.25,0.125,0.0625,2330,8,7860,17
1206,6601,14.2156862745098,2.65434602213035,0,0,0,1,0,0,1,0,0,0,29.5,8.7025,25.672375,75.73350625,7855,21,1270,5
1207,6606,12.0192307692308,2.48650793115497,0,1,0,0,0,0,1,0,0,0,7.0,0.49,0.343,0.2401,9130,22,490,2
1208,6607,19.4230769230769,2.96646189125388,0,0,1,0,0,0,1,0,0,0,24.0,5.76,13.824,33.1776,430,1,680,3
1209,6625,19.7584973166369,2.98358364269912,0,0,0,1,0,0,1,0,0,0,30.5,9.3025,28.372625,86.53650625,1006,3,9170,21
1210,6633,20.979020979021,3.04352293739034,0,0,0,0,1,0,1,0,0,0,1.0,0.01,0.001,0.0001,4700,16,4870,9
1211,6639,11.5384615384615,2.44568593663472,0,0,0,0,1,0,1,0,0,0,1.0,0.01,0.001,0.0001,5400,17,6870,12
1212,6640,23.0769230769231,3.13883311719466,0,0,0,0,0,1,1,0,0,0,18.0,3.24,5.832,10.4976,4700,16,5275,9
1213,6645,29.6153846153846,3.38829397682625,1,0,0,0,0,1,1,0,0,0,4.0,0.16,0.064,0.0256,120,1,2390,5
1214,6646,33.7606837606838,3.51929692309741,0,0,0,0,1,0,1,0,0,0,1.0,0.01,0.001,0.0001,565,2,7790,16
1215,6648,51.2820512820513,3.93734081341244,1,0,0,0,1,0,1,0,0,0,11.0,1.21,1.331,1.4641,430,1,390,2
1216,6649,17.0940170940171,2.83872852474433,0,0,0,1,0,0,1,0,0,0,12.5,1.5625,1.953125,2.44140625,220,1,770,4
1217,6661,27.7777777777778,3.32423634052603,0,0,0,1,0,0,1,0,0,0,10.0,1.0,1.0,1.0,7150,20,8770,21
1218,6668,27.4038461538462,3.31068337412132,0,0,0,1,0,0,1,0,0,0,29.0,8.41,24.389,70.7281,3400,10,8180,18
1219,6669,17.3076923076923,2.85115104474288,0,0,0,1,0,0,1,0,0,0,31.0,9.61,29.791,92.3521,3400,10,8180,18
1220,6672,60.4395604395604,4.10164386470371,0,0,0,0,1,0,1,0,0,0,1.0,0.01,0.001,0.0001,430,1,6670,11
1221,6673,35.7142857142857,3.57555076880693,0,0,0,0,1,0,1,0,0,0,1.0,0.01,0.001,0.0001,430,1,6670,11
1222,6680,9.61538461538461,2.26336437984076,0,0,1,0,0,0,1,0,0,0,35.0,12.25,42.875,150.0625,20,1,670,3
1223,6682,12.0192307692308,2.48650793115497,0,0,0,1,0,0,1,0,0,0,9.5,0.9025,0.857375,0.81450625,5610,17,4290,7
1224,6690,36.8627450980392,3.60720142309967,0,0,0,1,0,0,1,0,0,0,14.0,1.96,2.744,3.8416,9510,22,770,4
1225,6695,33.0682692307692,3.49857418908854,0,0,1,0,0,0,1,0,0,0,13.0,1.69,2.197,2.8561,7330,20,2670,6
1226,6700,37.5,3.62434093297637,1,0,0,0,0,1,1,0,0,0,38.0,14.44,54.872,208.5136,2310,8,7860,17
1227,6715,8.65384615384615,2.15800386418294,0,1,0,0,0,0,1,0,0,0,11.5,1.3225,1.520875,1.74900625,4020,13,8680,20
1228,6726,5.28846153846154,1.66552737908514,0,0,0,1,0,0,1,0,0,0,13.5,1.8225,2.460375,3.32150625,7950,21,2370,5
1229,6739,12.9807692307692,2.5634689722911,1,0,1,0,0,0,1,0,0,0,5.0,0.25,0.125,0.0625,4700,16,4970,9
1230,6747,14.957264957265,2.7051971321198,1,0,1,0,0,0,1,0,0,0,17.0,2.89,4.913,8.3521,4700,16,4690,9
1231,6775,11.0,2.39789527279837,1,0,0,0,1,0,1,0,0,0,13.0,1.69,2.197,2.8561,2300,8,8470,18
1232,6778,34.965034965035,3.55434856115633,0,0,0,1,0,0,1,0,0,0,20.5,4.2025,8.615125,17.66100625,4760,16,4670,9
1233,6799,51.7094017094017,3.94563961622713,0,0,0,1,0,0,1,0,0,0,25.5,6.5025,16.581375,42.28250625,4760,16,4690,9
1234,6800,23.0769230769231,3.13883311719466,0,0,0,0,0,1,1,0,0,0,11.0,1.21,1.331,1.4641,2310,8,7860,17
1235,6818,30.2197802197802,3.40849668414377,1,0,0,0,0,1,1,0,0,0,6.0,0.36,0.216,0.1296,2330,8,7860,17
1236,6825,19.2307692307692,2.95651156040071,1,0,0,0,1,0,1,0,0,0,5.0,0.25,0.125,0.0625,60,1,7390,14
1237,6829,16.0096153846154,2.77318950327317,1,0,0,0,1,0,1,0,0,0,7.0,0.49,0.343,0.2401,110,1,7380,14
1238,6830,57.6923076923077,4.05512384906882,1,0,0,0,1,0,1,0,0,0,17.0,2.89,4.913,8.3521,735,2,6870,12
1239,6841,15.3846153846154,2.7333680090865,0,0,1,0,0,0,1,0,0,0,10.0,1.0,1.0,1.0,6440,19,770,4
1240,6844,12.0192307692308,2.48650793115497,1,0,1,0,0,0,1,0,0,0,5.0,0.25,0.125,0.0625,4040,13,8680,20
1241,6850,17.0940170940171,2.83872852474433,1,0,1,0,0,0,1,0,0,0,16.0,2.56,4.096,6.5536,4700,16,4970,9
1242,6865,15.3846153846154,2.7333680090865,0,0,0,1,0,0,1,0,0,0,3.5,0.1225,0.042875,0.01500625,1020,3,7380,14
1243,6870,24.0384615384615,3.17965511171492,0,0,0,0,1,0,1,0,0,0,1.0,0.01,0.001,0.0001,1020,3,7290,14
1244,6874,16.6420118343195,2.8119303315896,0,0,1,0,0,0,1,0,0,0,15.0,2.25,3.375,5.0625,4000,13,8680,20
1245,6875,12.6373626373626,2.53665771484045,1,0,1,0,0,0,1,0,0,0,16.0,2.56,4.096,6.5536,4110,13,8680,20
1246,6881,12.0192307692308,2.48650793115497,1,0,1,0,0,0,1,0,0,0,6.0,0.36,0.216,0.1296,4110,13,8590,19
1247,6883,11.5384615384615,2.44568593663472,0,0,0,1,0,0,1,0,0,0,14.5,2.1025,3.048625,4.42050625,5120,17,8660,20
