"","abdt","tg","inuidur1","inuidur2","female","black","hispanic","othrace","dep","q1","q2","q3","q4","q5","q6","recall","agelt35","agegt54","durable","nondurable","lusd","husd","muld"
"4366",10761,3,15,15,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
"4367",10649,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"4368",10586,0,14,14,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"4369",10523,5,27,27,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"4370",10656,2,27,27,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"4371",10670,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"4372",10824,1,19,19,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"4373",10691,4,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"4374",10845,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"4375",10845,4,27,27,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"4376",10670,0,10,10,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
"4377",10789,1,5,5,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
"4378",10810,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"4379",10684,4,11,11,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"4380",10593,5,4,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"4381",10551,1,27,27,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"4382",10845,3,27,27,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"4383",10768,5,24,24,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"4384",10705,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"4385",10670,2,32,24,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"4386",10677,2,27,27,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"4387",10600,1,1,1,1,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"4388",10719,1,23,23,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"4389",10761,5,28,28,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
"4390",10628,0,10,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"4391",10698,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"4392",10579,0,27,27,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"4393",10544,6,2,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"4394",10845,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"4395",10537,4,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
"4396",10824,0,27,27,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"4397",10530,2,27,27,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"4398",10761,5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
"4399",10558,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"4400",10775,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
"4401",10880,1,14,14,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
"4402",10775,0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
"4403",10593,2,5,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"4404",10845,4,27,27,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
"4405",10684,2,1,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"4406",10824,5,24,24,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"4407",10684,5,11,11,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
"4408",10558,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"4409",10768,0,12,12,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4410",10586,6,27,27,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4411",10614,5,27,27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
"4412",10551,6,27,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
"4413",10817,0,5,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"4414",10740,4,8,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"4415",10558,2,5,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4416",10516,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
"4417",10775,3,27,27,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"4418",10530,4,18,18,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4419",10565,0,18,18,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"4420",10803,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"4421",10712,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"4422",10712,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"4423",10600,3,3,3,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"4424",10740,3,8,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"4425",10551,5,27,27,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
"4426",10824,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
"4427",10726,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"4428",10572,5,1,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"4429",10740,5,19,19,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"4430",10733,3,13,13,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"4431",10810,0,27,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"4432",10670,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"4433",10537,5,27,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
"4434",10537,4,3,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4435",10586,6,12,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4436",10782,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"4437",10614,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
"4438",10866,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"4439",10810,4,27,27,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"4440",10670,2,27,27,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"4441",10747,4,27,27,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"4442",10838,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"4443",10880,4,15,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"4444",10754,0,27,27,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"4445",10663,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"4446",10768,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"4447",10845,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"4448",10558,6,21,21,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
"4449",10761,5,7,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"4450",10866,0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"4451",10712,2,6,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"4452",10670,5,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"4453",10642,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"4454",10761,2,9,9,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"4455",10677,6,9,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"4456",10852,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"4457",10607,1,18,18,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"4458",10635,3,2,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"4459",10677,4,13,13,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"4460",10670,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
"4461",10558,1,4,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4462",10803,3,10,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"4463",10544,6,11,11,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"4464",10523,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"4465",10670,2,20,20,1,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"4466",10803,4,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"4467",10852,2,28,28,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"4468",10705,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"4469",10719,3,6,6,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"4470",10530,3,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"4471",10873,3,27,27,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
"4472",10677,2,17,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"4473",10586,2,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"4474",10761,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
"4475",10838,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
"4476",10866,1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"4477",10789,0,25,25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
"4478",10649,2,14,14,0,0,0,0,2,0,0,1,0,0,0,1,1,0,1,0,1,0,0
"4479",10705,3,9,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"4480",10684,4,15,15,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"4481",10880,1,27,27,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"4482",10866,3,20,20,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"4483",10684,5,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"4484",10831,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
"4485",10684,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
"4486",10642,3,10,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"4487",10628,2,5,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"4488",10684,6,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"4489",10642,0,28,28,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
"4490",10621,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"4491",10537,0,17,17,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"4492",10873,1,9,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
"4493",10838,3,28,28,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"4494",10789,1,18,18,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
"4495",10551,0,25,25,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4496",10684,2,10,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
"4497",10761,0,27,27,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
"4498",10600,3,16,16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"4499",10530,0,7,7,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"4500",10831,1,11,11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
"4501",10579,3,11,11,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"4502",10642,6,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"4503",10852,5,32,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"4504",10642,6,2,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"4505",10593,0,13,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"4506",10782,0,1,1,1,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"4507",10754,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"4508",10642,0,27,27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"4509",10817,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"4510",10747,4,27,27,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"4511",10747,2,13,13,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
"4512",10754,0,12,12,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"4513",10698,6,27,27,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"4514",10691,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
"4515",10586,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"4516",10579,1,4,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"4517",10796,2,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"4518",10740,5,33,13,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"4519",10670,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4520",10684,0,27,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"4521",10712,0,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"4522",10705,2,21,21,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"4523",10733,2,15,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"4524",10586,0,16,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"4525",10663,6,22,5,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"4526",10761,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"4527",10684,2,14,14,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
"4528",10537,6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"4529",10852,3,31,31,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"4530",10530,2,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"4531",10530,5,27,27,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
"4532",10621,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"4533",10649,4,27,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"4534",10866,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
"4535",10866,2,27,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"4536",10866,5,8,8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"4537",10866,1,27,27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"4538",10635,0,8,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"4539",10880,1,12,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"4540",10859,4,13,13,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"4541",10684,0,25,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"4542",10831,0,24,24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"4543",10782,0,12,12,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"4544",10845,3,19,12,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"4545",10803,3,13,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"4546",10621,6,12,12,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"4547",10810,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"4548",10600,0,14,14,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"4549",10775,4,26,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"4550",10593,2,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"4551",10768,0,20,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"4552",10824,5,13,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4553",10789,2,44,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4554",10684,5,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4555",10586,4,9,9,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"4556",10516,3,27,27,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4557",10719,5,21,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"4558",10859,5,6,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4559",10831,0,27,27,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"4560",10593,5,6,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4561",10572,6,21,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4562",10614,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4563",10768,1,10,10,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"4564",10586,6,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"4565",10775,0,9,9,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"4566",10740,5,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"4567",10607,5,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4568",10712,5,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"4569",10733,2,15,15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"4570",10572,1,16,16,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"4571",10789,0,7,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"4572",10761,1,1,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"4573",10677,2,27,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4574",10747,2,27,27,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0
"4575",10607,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4576",10817,5,27,27,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"4577",10642,1,27,27,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4578",10593,0,19,19,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"4579",10726,0,27,27,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4580",10593,5,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"4581",10551,6,27,27,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"4582",10712,6,6,6,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"4583",10516,6,9,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"4584",10705,0,27,27,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"4585",10775,0,1,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"4586",10593,6,27,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"4587",10775,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"4588",10523,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"4589",10663,0,27,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"4590",10754,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"4591",10768,3,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"4592",10586,6,27,27,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"4593",10621,1,27,27,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"4594",10733,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"4595",10705,5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"4596",10866,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"4597",10537,6,27,27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"4598",10523,6,26,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"4599",10747,0,11,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"4600",10782,1,18,18,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
"4601",10747,4,12,12,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"4602",10572,6,12,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"4603",10789,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"4604",10866,3,28,28,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"4605",10614,4,7,7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"4606",10761,2,3,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"4607",10607,5,18,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"4608",10684,0,12,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"4609",10593,1,11,11,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
"4610",10803,5,27,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"4611",10579,5,15,15,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"4612",10621,6,15,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
"4613",10824,5,4,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"4614",10642,0,9,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"4615",10796,0,2,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"4616",10425,0,4,4,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"4617",10880,0,20,20,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
"4618",10740,2,14,14,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0
"4619",10782,5,27,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"4620",10817,0,27,27,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"4621",10551,1,3,3,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1
"4622",10684,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"4623",10614,3,2,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"4624",10754,4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"4625",10572,0,27,27,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1
"4626",10621,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"4627",10796,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
"4628",10600,1,8,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"4629",10782,4,8,8,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"4630",10663,0,28,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"4631",10544,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
"4632",10614,4,27,27,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"4633",10761,5,27,27,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
"4634",10628,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"4635",10593,2,21,21,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"4636",10565,3,7,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"4637",10670,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
