rownames,wage,lwage,sex,shs,hsg,scl,clg,ad,mw,so,we,ne,exp1,exp2,exp3,exp4,occ,occ2,ind,ind2
6829,16.009615384615383,2.7731895032731715,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.49,0.343,0.2401,110,1,7380,14
6830,57.69230769230769,4.05512384906882,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,2.89,4.913,8.3521,735,2,6870,12
6841,15.384615384615385,2.7333680090865,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,6440,19,770,4
6844,12.01923076923077,2.486507931154974,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,4040,13,8680,20
6850,17.094017094017094,2.8387285247443264,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2.56,4.096,6.5536,4700,16,4970,9
6865,15.384615384615385,2.7333680090865,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,0.1225,0.042875,0.01500625,1020,3,7380,14
6870,24.03846153846154,3.1796551117149194,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.001,0.0001,1020,3,7290,14
6874,16.642011834319526,2.811930331589602,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,2.25,3.375,5.0625,4000,13,8680,20
6875,12.637362637362637,2.536657714840446,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2.56,4.096,6.5536,4110,13,8680,20
6881,12.01923076923077,2.486507931154974,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.36,0.216,0.1296,4110,13,8590,19
6883,11.538461538461538,2.445685936634719,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.5,2.1025,3.048625,4.42050625,5120,17,8660,20
6885,26.442307692307693,3.274965291519244,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1.21,1.331,1.4641,4850,16,3990,6
6886,21.634615384615383,3.074294596057093,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,5165,17,6870,12
6890,25.501672240802677,3.238744028084926,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.5,0.9025,0.857375,0.81450625,1050,3,4265,7
6894,18.19126819126819,2.900941709245899,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,13.69,50.653,187.4161,4830,16,7670,16
6895,10.576923076923077,2.358674559645089,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,7260,20,5380,9
6897,11.538461538461538,2.445685936634719,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,0.1225,0.042875,0.01500625,4750,16,4670,9
6898,5.128205128205129,1.6347557204183902,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,9.61,29.791,92.3521,8740,21,2890,6
6908,15.0,2.70805020110221,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,540,2,6990,12
6910,16.700961538461538,2.8154662949185942,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.0,13.69,50.653,187.4161,4720,16,6990,12
6924,12.820512820512821,2.5510464522925456,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,9130,22,6170,10
6925,15.0,2.70805020110221,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.001,0.0001,4010,13,8680,20
6929,50.48076923076923,3.921592456444297,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2.56,4.096,6.5536,5000,17,8190,18
6930,18.75,2.9311937524164198,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,5.76,13.824,33.1776,5940,17,8190,18
6938,17.78846153846154,2.878550018930998,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.04,0.008,0.0016,1105,3,6672,11
6941,24.03846153846154,3.1796551117149194,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,2.89,4.913,8.3521,4965,16,7680,16
6942,50.0,3.912023005428146,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,1.96,2.744,3.8416,136,1,7570,15
6952,19.23076923076923,2.9565115604007097,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,3.61,6.859,13.0321,4850,16,4560,8
6953,34.61538461538461,3.544298225302829,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,4.0,8.0,16.0,565,2,6890,12
6959,12.01923076923077,2.486507931154974,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,4110,13,8680,20
6971,10.576923076923077,2.358674559645089,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.44,1.728,2.0736,3500,10,8190,18
6973,11.217948717948717,2.417515059668023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.44,1.728,2.0736,4000,13,8680,20
6978,40.17094017094017,3.693143852900394,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.0,11.56,39.304,133.6336,4850,16,1170,5
6998,17.647058823529413,2.870569130599985,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.44,1.728,2.0736,5520,17,8790,21
7001,38.46153846153846,3.649658740960655,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.49,0.343,0.2401,1050,3,7580,16
7005,5.977564102564102,1.7880131442684335,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.21,1.331,1.4641,4020,13,8680,20
7006,12.932692307692308,2.559758392894567,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,16.0,64.0,256.0,8965,21,7790,16
7018,12.01923076923077,2.486507931154974,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.49,0.343,0.2401,4220,14,7690,16
7019,17.094017094017094,2.8387285247443264,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.69,2.197,2.8561,20,1,8680,20
7020,10.5,2.3513752571634776,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.5,1.3225,1.520875,1.74900625,310,1,8680,20
7034,14.423076923076923,2.668829487948929,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,1.96,2.744,3.8416,1550,4,770,4
7061,20.192307692307693,3.005301724570142,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.5,4.2025,8.615125,17.66100625,2910,9,8190,18
7062,15.865384615384615,2.7641396677532537,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,4740,16,5090,9
7088,14.957264957264957,2.7051971321198036,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,8.41,24.389,70.7281,1e+05,15,1e+05,21
7089,25.0,3.2188758248682006,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.001,0.0001,20,1,1070,5
7090,18.846153846153847,2.9363088530831902,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19.5,3.8025,7.414875,14.45900625,20,1,8680,20
7109,46.22781065088758,3.8335815791215837,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,27.0,7.29,19.683,53.1441,1300,4,7290,14
7112,20.94017094017094,3.0416693687410166,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.09,0.027,0.0081,2550,8,7860,17
7113,17.21153846153846,2.845579999693428,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.09,0.027,0.0081,800,2,9190,21
7116,19.23076923076923,2.9565115604007097,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,7010,20,6990,12
7131,26.923076923076923,3.2929837970219227,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,4.0,8.0,16.0,840,2,7870,17
7137,12.01923076923077,2.486507931154974,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.21,1.331,1.4641,5700,17,770,4
7142,19.23076923076923,2.9565115604007097,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.5,0.4225,0.274625,0.17850625,5100,17,7590,16
7143,16.10576923076923,2.7791775451177942,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,0.2025,0.091125,0.04100625,4710,16,4470,8
7158,15.865384615384615,2.7641396677532537,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.001,0.0001,5700,17,7770,16
7164,20.833333333333332,3.036554268074246,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,6.76,17.576,45.6976,8965,21,2490,6
7165,15.384615384615385,2.7333680090865,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,7.29,19.683,53.1441,4000,13,8680,20
7166,23.941346153846155,3.1756069288683504,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0,7.29,19.683,53.1441,630,2,570,3
7170,19.23076923076923,2.9565115604007097,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,2.25,3.375,5.0625,4050,13,8680,20
7171,7.6923076923076925,2.0402208285265546,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.44,1.728,2.0736,4050,13,8680,20
7180,21.153846153846153,3.0518217402050345,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,800,2,7280,14
7197,20.223076923076924,3.006824374274299,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,38.0,14.44,54.872,208.5136,5260,17,9470,22
7198,48.07692307692308,3.872802292274865,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,28.0,7.84,21.952,61.4656,9030,22,6070,10
7204,27.403846153846153,3.3106833741213237,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.16,0.064,0.0256,1760,5,7460,14
7205,32.69230769230769,3.48713981146288,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,1430,4,2490,6
7212,12.5,2.5257286443082556,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.5,2.1025,3.048625,4.42050625,4020,13,8680,20
7217,5.4945054945054945,1.7037485919053417,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,4020,13,8660,20
7218,13.461538461538462,2.5998366164619773,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,7.84,21.952,61.4656,4220,14,1170,5
7221,7.211538461538462,1.9756823073889835,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,2.89,4.913,8.3521,5700,17,3960,6
7239,17.094017094017094,2.8387285247443264,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.36,0.216,0.1296,1460,4,3180,6
7240,12.01923076923077,2.486507931154974,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,4.84,10.648,23.4256,8140,21,2870,6
7251,7.967832167832168,2.075412456786388,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.09,0.027,0.0081,2300,8,7890,17
7253,9.615384615384615,2.2633643798407643,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,21.5,4.6225,9.938375,21.36750625,7950,21,2370,5
7260,6.25,1.8325814637483102,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,4220,14,5380,9
7265,24.03846153846154,3.1796551117149194,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,3.24,5.832,10.4976,800,2,2370,5
7269,14.423076923076923,2.668829487948929,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,4.0,8.0,16.0,8540,21,3875,6
7274,12.884615384615385,2.5560339938035845,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,38.0,14.44,54.872,208.5136,8720,21,1890,5
7279,9.109311740890687,2.2092971585704886,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,2.25,3.375,5.0625,4030,13,5090,9
7287,57.69230769230769,4.05512384906882,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.04,0.008,0.0016,1020,3,4170,7
7293,16.826923076923077,2.822980167776187,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19.5,3.8025,7.414875,14.45900625,7700,21,3190,6
7295,15.384615384615385,2.7333680090865,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,11.56,39.304,133.6336,4040,13,8690,20
7297,26.442307692307693,3.274965291519244,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,1.96,2.744,3.8416,9130,22,6380,10
7300,24.03846153846154,3.1796551117149194,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.5,0.5625,0.421875,0.31640625,3850,12,9470,22
7309,16.826923076923077,2.822980167776187,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,1.96,2.744,3.8416,6320,19,770,4
7310,14.423076923076923,2.668829487948929,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,9.0,27.0,81.0,3500,10,7970,18
7313,6.730769230769231,1.906689435902032,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.5,0.2025,0.091125,0.04100625,3930,12,7680,16
7322,7.6923076923076925,2.0402208285265546,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.44,1.728,2.0736,9640,22,1590,5
7331,8.241758241758241,2.109213700013506,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,2540,8,7860,17
7332,32.69230769230769,3.48713981146288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,7.84,21.952,61.4656,3850,12,9470,22
7335,17.307692307692307,2.8511510447428834,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,1.96,2.744,3.8416,4720,16,5090,9
7339,21.978021978021978,3.0900429530252325,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.16,0.064,0.0256,120,1,2670,6
7340,12.587412587412587,2.532697313624349,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.5,0.3025,0.166375,0.09150625,6200,19,770,4
7346,18.696581196581196,2.9283406834340133,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,3500,10,8190,18
7347,12.740384615384615,2.54477683927895,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,3820,12,9470,22
7373,13.111888111888112,2.5735193081446037,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,3.24,5.832,10.4976,8100,21,2370,5
7381,19.23076923076923,2.9565115604007097,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,13.69,50.653,187.4161,4700,16,4870,9
7389,12.98076923076923,2.5634689722911026,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.49,0.343,0.2401,7810,21,4970,9
7390,12.5,2.5257286443082556,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.49,0.343,0.2401,8100,21,3570,6
7402,14.423076923076923,2.668829487948929,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,1.96,2.744,3.8416,7750,21,3580,6
7417,24.03846153846154,3.1796551117149194,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.49,0.343,0.2401,7330,20,6480,11
7425,29.807692307692307,3.3947664913318647,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,1.96,2.744,3.8416,4700,16,5080,9
7436,13.461538461538462,2.5998366164619773,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.49,0.343,0.2401,310,1,8680,20
7456,45.94017094017094,3.827339918198107,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,2.89,4.913,8.3521,3258,10,7970,18
7458,17.094017094017094,2.8387285247443264,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.64,0.512,0.4096,2310,8,7860,17
7461,10.576923076923077,2.358674559645089,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,4700,16,5170,9
7508,10.170118343195266,2.319453846491808,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.21,1.331,1.4641,1e+05,15,8990,21
7513,10.683760683760683,2.3687248954985907,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,24.5,6.0025,14.706125,36.03000625,9620,22,4970,9
7516,14.048076923076923,2.6424855126093267,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.001,0.0001,4020,13,8680,20
7519,11.538461538461538,2.445685936634719,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.16,0.064,0.0256,2010,6,8090,18
7523,15.384615384615385,2.7333680090865,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.64,0.512,0.4096,1050,3,7380,14
7534,24.51923076923077,3.199457739011099,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,7750,21,3570,6
7540,44.23076923076923,3.789420683335814,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,1.96,2.744,3.8416,4965,16,6870,12
7545,9.615384615384615,2.2633643798407643,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,3645,11,7970,18
7554,12.161538461538461,2.4982783867538894,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.69,2.197,2.8561,9240,22,6080,10
7557,14.903846153846153,2.7016193107719197,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.5,0.5625,0.421875,0.31640625,5700,17,8180,18
7560,27.884615384615383,3.3280751168331926,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.5,0.4225,0.274625,0.17850625,3300,10,8180,18
7564,8.974358974358974,2.194371508353813,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,7330,20,3680,6
7567,51.19825708061002,3.935705490071705,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.0,12.25,42.875,150.0625,3646,11,7970,18
7568,28.173076923076923,3.33836680286974,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,1.44,1.728,2.0736,430,1,7290,14
7569,14.663461538461538,2.6853587899001394,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,1.96,2.744,3.8416,6230,19,770,4
7576,16.153846153846153,2.7821581732559317,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,1.21,1.331,1.4641,2320,8,7860,17
7590,24.03846153846154,3.1796551117149194,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.21,1.331,1.4641,4850,16,4090,7
7592,15.358119658119659,2.731644302134652,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.5,1.5625,1.953125,2.44140625,4700,16,4870,9
7600,33.65384615384615,3.5161273483361324,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,1e+05,21,1170,5
7602,10.759109311740891,2.375752773588126,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.16,0.064,0.0256,3420,10,5070,9
7609,16.826923076923077,2.822980167776187,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.25,0.125,0.0625,800,2,7570,15
7610,96.63461538461539,4.570937014345849,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,29.0,8.41,24.389,70.7281,9030,22,6070,10
7611,11.538461538461538,2.445685936634719,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,3.24,5.832,10.4976,8965,21,2170,5
7629,19.23076923076923,2.9565115604007097,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.16,0.064,0.0256,4510,15,8980,21
7633,21.153846153846153,3.0518217402050345,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,6.25,15.625,39.0625,8965,21,3570,6
7643,17.011834319526628,2.8339092383083773,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,8.41,24.389,70.7281,5630,17,2380,5
7646,16.826923076923077,2.822980167776187,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.64,0.512,0.4096,4040,13,8680,20
7647,7.211538461538462,1.9756823073889835,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2.56,4.096,6.5536,4760,16,5380,9
7650,14.903846153846153,2.7016193107719197,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.81,0.729,0.6561,7700,21,3680,6
7662,23.35164835164835,3.150667574841667,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,6.76,17.576,45.6976,8220,21,2380,5
7667,13.186813186813186,2.5792173292592415,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.36,0.216,0.1296,5240,17,8680,20
7685,27.77777777777778,3.324236340526027,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.001,0.0001,1460,4,3570,6
7686,27.77777777777778,3.324236340526027,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.001,0.0001,1460,4,3570,6
7699,36.05769230769231,3.5851202198230836,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,30.5,9.3025,28.372625,86.53650625,840,2,7670,16
7710,17.307692307692307,2.8511510447428834,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,4.84,10.648,23.4256,1030,3,7380,14
7740,109.89010989010988,4.699480865459333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,4.0,8.0,16.0,3060,10,8190,18
7743,17.094017094017094,2.8387285247443264,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.36,0.216,0.1296,7200,20,8770,21
7746,13.461538461538462,2.5998366164619773,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,2.89,4.913,8.3521,9610,22,4670,9
7754,213.46153846153845,5.363456668718998,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.5,1.8225,2.460375,3.32150625,630,2,7580,16
7755,21.978021978021978,3.0900429530252325,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.5,0.5625,0.421875,0.31640625,4110,13,8680,20
7763,16.826923076923077,2.822980167776187,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,4.0,8.0,16.0,7330,20,8870,21
7766,41.82692307692308,3.733540224941357,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,37.0,13.69,50.653,187.4161,2100,7,9570,22
7773,21.634615384615383,3.074294596057093,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22.0,4.84,10.648,23.4256,5600,17,4480,8
7774,20.03205128205128,2.997333554920965,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.0,6.76,17.576,45.6976,2200,8,7870,17
7777,12.461538461538462,2.5226469777708473,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.49,0.343,0.2401,5620,17,5380,9
7783,17.307692307692307,2.8511510447428834,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.49,0.343,0.2401,430,1,9490,22
7785,14.903846153846153,2.7016193107719197,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,24.5,6.0025,14.706125,36.03000625,150,1,9390,22
7787,7.75,2.0476928433652555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,0.1225,0.042875,0.01500625,9620,22,1280,5
7792,13.461538461538462,2.5998366164619773,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.09,0.027,0.0081,3400,10,8180,18
7793,25.0,3.2188758248682006,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.09,0.027,0.0081,735,2,7390,14
7796,11.538461538461538,2.445685936634719,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,3.24,5.832,10.4976,5400,17,7970,18
7804,13.461538461538462,2.5998366164619773,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.16,0.064,0.0256,9600,22,6390,10
7805,16.826923076923077,2.822980167776187,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,4.0,8.0,16.0,8030,21,2880,6
7807,18.26923076923077,2.905218266013159,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2.56,4.096,6.5536,4010,13,8680,20
7808,9.615384615384615,2.2633643798407643,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.5,0.7225,0.614125,0.52200625,7340,20,8660,20
7810,29.951923076923077,3.3995935320801807,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.5,1.5625,1.953125,2.44140625,120,1,6870,12
