"","wage","lwage","sex","shs","hsg","scl","clg","ad","mw","so","we","ne","exp1","exp2","exp3","exp4","occ","occ2","ind","ind2"
"9601",6.73076923076923,1.90668943590203,1,0,1,0,0,0,1,0,0,0,10,1,1,1,"9360","22","8770","21"
"9602",11.0576923076923,2.40312632221592,0,0,0,1,0,0,1,0,0,0,9.5,0.9025,0.857375,0.81450625,"7010","20","7380","14"
"9616",24.0384615384615,3.17965511171492,0,0,0,0,1,0,1,0,0,0,10,1,1,1,"1300","4","7290","14"
"9622",23.0769230769231,3.13883311719466,0,0,0,1,0,0,1,0,0,0,16.5,2.7225,4.492125,7.41200625,"8140","21","770","4"
"9636",15.3846153846154,2.7333680090865,0,0,0,1,0,0,1,0,0,0,4,0.16,0.064,0.0256,"4220","14","8590","19"
"9637",24.8076923076923,3.21115377877429,1,0,0,0,1,0,1,0,0,0,1,0.01,0.001,1e-04,"4850","16","3960","6"
"9638",18.75,2.93119375241642,0,0,0,1,0,0,1,0,0,0,7,0.49,0.343,0.2401,"50","1","7180","13"
"9639",19.2307692307692,2.95651156040071,0,0,1,0,0,0,1,0,0,0,9,0.81,0.729,0.6561,"7810","21","5380","9"
"9657",23.0769230769231,3.13883311719466,0,0,0,0,1,0,1,0,0,0,25,6.25,15.625,39.0625,"4700","16","5275","9"
"9661",20.3846153846154,3.01478046852469,1,0,0,1,0,0,1,0,0,0,21,4.41,9.261,19.4481,"4760","16","4670","9"
"9674",30.2884615384615,3.41076683267831,1,0,0,0,0,1,1,0,0,0,25,6.25,15.625,39.0625,"3140","10","8190","18"
"9677",16.8269230769231,2.82298016777619,1,0,0,1,0,0,1,0,0,0,29,8.41,24.389,70.7281,"3255","10","8190","18"
"9683",11.4285714285714,2.43611648561857,1,0,0,1,0,0,1,0,0,0,4,0.16,0.064,0.0256,"4010","13","8680","20"
"9685",10.5769230769231,2.35867455964509,1,0,1,0,0,0,1,0,0,0,21,4.41,9.261,19.4481,"3649","11","8180","18"
"9688",38.9423076923077,3.66208126095921,0,0,1,0,0,0,1,0,0,0,27,7.29,19.683,53.1441,"7340","20","7860","17"
"9692",22.5961538461538,3.11777970799683,1,0,0,1,0,0,1,0,0,0,25.5,6.5025,16.581375,42.28250625,"5240","17","9370","22"
"9698",9.61538461538461,2.26336437984076,1,0,1,0,0,0,1,0,0,0,24,5.76,13.824,33.1776,"4610","15","8290","18"
"9705",16.8269230769231,2.82298016777619,0,0,1,0,0,0,1,0,0,0,36,12.96,46.656,167.9616,"9620","22","7070","13"
"9707",16.3461538461538,2.79399263090294,0,0,1,0,0,0,1,0,0,0,39,15.21,59.319,231.3441,"9600","22","3895","6"
"9718",12.8205128205128,2.55104645229255,0,0,1,0,0,0,1,0,0,0,14,1.96,2.744,3.8416,"6200","19","770","4"
"9731",10.0961538461538,2.3121545440102,0,0,1,0,0,0,1,0,0,0,12,1.44,1.728,2.0736,"3600","11","8270","18"
"9733",8.17355769230769,2.10090427214237,1,1,0,0,0,0,1,0,0,0,11.5,1.3225,1.520875,1.74900625,"7750","21","3895","6"
"9734",111.538461538462,4.71436947795308,1,0,0,0,0,1,1,0,0,0,24,5.76,13.824,33.1776,"10","1","7380","14"
"9735",6.36428571428571,1.85070200486151,1,0,1,0,0,0,1,0,0,0,5,0.25,0.125,0.0625,"4720","16","5380","9"
"9742",12.3482441471572,2.513513878647,1,0,0,0,1,0,1,0,0,0,22,4.84,10.648,23.4256,"7020","20","6680","11"
"9752",24.0384615384615,3.17965511171492,0,0,0,0,1,0,1,0,0,0,2,0.04,0.008,0.0016,"2310","8","7860","17"
"9758",17.9487179487179,2.88751868891376,0,0,1,0,0,0,1,0,0,0,10,1,1,1,"9130","22","9070","21"
"9759",11.4285714285714,2.43611648561857,0,0,1,0,0,0,1,0,0,0,8,0.64,0.512,0.4096,"4020","13","8680","20"
"9770",9.61586538461538,2.26341437859081,0,1,0,0,0,0,1,0,0,0,9,0.81,0.729,0.6561,"9130","22","490","2"
"9771",28.8461538461538,3.36197666850887,0,0,1,0,0,0,1,0,0,0,6,0.36,0.216,0.1296,"7700","21","2370","5"
"9775",34.1346153846154,3.53031198332809,0,0,0,1,0,0,1,0,0,0,22,4.84,10.648,23.4256,"7020","20","6680","11"
"9797",48.0769230769231,3.87280229227486,1,0,0,0,1,0,1,0,0,0,34,11.56,39.304,133.6336,"5160","17","6870","12"
"9798",16.8269230769231,2.82298016777619,0,0,1,0,0,0,1,0,0,0,21,4.41,9.261,19.4481,"9620","22","3570","6"
"9801",29.8076923076923,3.39476649133186,0,0,0,0,1,0,1,0,0,0,15,2.25,3.375,5.0625,"430","1","1370","5"
"9813",20.979020979021,3.04352293739034,0,0,0,1,0,0,1,0,0,0,3,0.09,0.027,0.0081,"8140","21","2870","6"
"9814",57.6923076923077,4.05512384906882,1,0,0,1,0,0,1,0,0,0,13,1.69,2.197,2.8561,"136","1","8190","18"
"9815",28.2805429864253,3.34217404121269,1,0,0,1,0,0,1,0,0,0,13,1.69,2.197,2.8561,"136","1","9590","22"
"9816",16.7004048582996,2.8154329621408,1,0,1,0,0,0,1,0,0,0,39,15.21,59.319,231.3441,"1e+05","18","1170","5"
"9823",8.01282051282051,2.08104282304681,0,0,0,1,0,0,1,0,0,0,20.5,4.2025,8.615125,17.66100625,"8140","21","2770","6"
"9825",528.845673076923,6.27069665598191,0,1,0,0,0,0,1,0,0,0,16,2.56,4.096,6.5536,"4760","16","4690","9"
"9844",32.6923076923077,3.48713981146288,0,0,1,0,0,0,1,0,0,0,28,7.84,21.952,61.4656,"7700","21","3570","6"
"9852",9.61538461538461,2.26336437984076,0,0,1,0,0,0,1,0,0,0,14,1.96,2.744,3.8416,"4700","16","4880","9"
"9864",86.5384615384615,4.46058895717698,0,0,0,0,0,1,1,0,0,0,6,0.36,0.216,0.1296,"1e+05","10","9470","22"
"9871",7.21153846153846,1.97568230738898,0,0,1,0,0,0,1,0,0,0,9,0.81,0.729,0.6561,"7855","21","1180","5"
"9872",18.3566433566434,2.90999154476582,1,0,0,1,0,0,1,0,0,0,30,9,27,81,"5700","17","8370","18"
"9902",8.65384615384615,2.15800386418294,0,0,0,1,0,0,1,0,0,0,3.5,0.1225,0.042875,0.01500625,"5240","17","5380","9"
"9903",7.69230769230769,2.04022082852655,1,0,0,0,1,0,1,0,0,0,3,0.09,0.027,0.0081,"5160","17","6870","12"
"9917",19.2307692307692,2.95651156040071,0,0,1,0,0,0,1,0,0,0,20,4,8,16,"6220","19","770","4"
"9922",14,2.63905732961526,1,0,0,1,0,0,1,0,0,0,5,0.25,0.125,0.0625,"5110","17","6170","10"
"9934",6.37254901960784,1.85199954960541,1,0,0,1,0,0,1,0,0,0,11,1.21,1.331,1.4641,"4720","16","5090","9"
"9940",18.2692307692308,2.90521826601316,1,0,0,0,1,0,1,0,0,0,29,8.41,24.389,70.7281,"2550","8","8090","18"
"9972",18.2692307692308,2.90521826601316,0,0,1,0,0,0,1,0,0,0,11,1.21,1.331,1.4641,"5240","17","4070","7"
"9973",13,2.56494935746154,1,0,0,0,0,1,1,0,0,0,28,7.84,21.952,61.4656,"3230","10","7860","17"
"9976",33.6538461538462,3.51612734833613,0,0,0,1,0,0,1,0,0,0,21.5,4.6225,9.938375,21.36750625,"7750","21","3570","6"
"9979",32.0512820512821,3.4673371841667,0,0,0,1,0,0,1,0,0,0,13,1.69,2.197,2.8561,"6520","19","3380","6"
"9980",15.3846153846154,2.7333680090865,1,0,1,0,0,0,1,0,0,0,13,1.69,2.197,2.8561,"8255","21","1990","5"
"10001",23.5042735042735,3.15718225586286,1,0,0,0,1,0,1,0,0,0,2,0.04,0.008,0.0016,"50","1","6690","11"
"10002",28.8461538461538,3.36197666850887,1,0,1,0,0,0,1,0,0,0,29,8.41,24.389,70.7281,"1050","3","7380","14"
"10015",14.0224358974359,2.64065861098223,0,1,0,0,0,0,1,0,0,0,18,3.24,5.832,10.4976,"3930","12","5380","9"
"10030",15.3418803418803,2.73058636612462,0,0,0,0,1,0,1,0,0,0,15,2.25,3.375,5.0625,"5840","17","6990","12"
"10032",46.1538461538462,3.83198029775461,0,0,0,1,0,0,1,0,0,0,4,0.16,0.064,0.0256,"3740","12","9470","22"
"10033",42.8685897435897,3.75813938395472,0,0,0,0,1,0,1,0,0,0,5,0.25,0.125,0.0625,"3740","12","9470","22"
"10034",16.8269230769231,2.82298016777619,0,0,0,1,0,0,1,0,0,0,8,0.64,0.512,0.4096,"1107","3","9490","22"
"10052",11.5384615384615,2.44568593663472,0,0,1,0,0,0,1,0,0,0,34,11.56,39.304,133.6336,"4020","13","7860","17"
"10063",39.9797570850202,3.68837325314135,1,0,0,1,0,0,1,0,0,0,12,1.44,1.728,2.0736,"1020","3","6990","12"
"10079",15.3846153846154,2.7333680090865,0,0,0,1,0,0,1,0,0,0,3.5,0.1225,0.042875,0.01500625,"1050","3","7390","14"
"10080",19.2307692307692,2.95651156040071,0,0,0,1,0,0,1,0,0,0,11.5,1.3225,1.520875,1.74900625,"6230","19","770","4"
"10084",64.1826923076923,4.16173358412708,0,0,0,0,1,0,1,0,0,0,6,0.36,0.216,0.1296,"1200","3","6990","12"
"10085",18.4865384615385,2.91704281649034,1,0,0,0,1,0,1,0,0,0,4,0.16,0.064,0.0256,"725","2","9190","21"
"10096",62.5,4.13516655674236,0,0,0,0,1,0,1,0,0,0,5,0.25,0.125,0.0625,"1020","3","7380","14"
"10097",7.21153846153846,1.97568230738898,0,0,0,0,1,0,1,0,0,0,1,0.01,0.001,1e-04,"4700","16","4870","9"
"10100",27.4038461538462,3.31068337412132,1,0,0,0,0,1,1,0,0,0,21,4.41,9.261,19.4481,"2430","8","7870","17"
"10104",14.9038461538462,2.70161931077192,0,0,0,1,0,0,1,0,0,0,21,4.41,9.261,19.4481,"5330","17","6870","12"
"10108",24.7863247863248,3.21029208117681,1,0,0,0,1,0,1,0,0,0,9,0.81,0.729,0.6561,"3255","10","8270","18"
"10110",19.2307692307692,2.95651156040071,0,0,0,1,0,0,1,0,0,0,15.5,2.4025,3.723875,5.77200625,"310","1","8680","20"
"10114",11.5384615384615,2.44568593663472,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"2016","6","8380","18"
"10115",29.9145299145299,3.39834431267975,0,0,1,0,0,0,1,0,0,0,7,0.49,0.343,0.2401,"20","1","8680","20"
"10118",38.9305816135084,3.661780101493,0,0,0,0,1,0,1,0,0,0,7,0.49,0.343,0.2401,"1020","3","3390","6"
"10120",24.5192307692308,3.1994577390111,0,0,0,1,0,0,1,0,0,0,41,16.81,68.921,282.5761,"1550","4","7290","14"
"10131",27.3076923076923,3.30716843201388,0,0,0,0,1,0,1,0,0,0,14,1.96,2.744,3.8416,"2630","9","7370","14"
"10136",26.9607843137255,3.29438337737635,1,0,0,0,1,0,1,0,0,0,3,0.09,0.027,0.0081,"50","1","7670","16"
"10139",15.3846153846154,2.7333680090865,0,0,0,1,0,0,1,0,0,0,22.5,5.0625,11.390625,25.62890625,"1105","3","7380","14"
"10142",38.4615384615385,3.64965874096066,1,0,0,0,1,0,1,0,0,0,6,0.36,0.216,0.1296,"110","1","7380","14"
"10143",24.0384615384615,3.17965511171492,0,0,0,0,1,0,1,0,0,0,21,4.41,9.261,19.4481,"1050","3","6680","11"
"10172",9.61538461538461,2.26336437984076,0,0,1,0,0,0,1,0,0,0,22,4.84,10.648,23.4256,"7200","20","8770","21"
"10179",7.37179487179487,1.99766121410776,0,0,0,0,1,0,1,0,0,0,7,0.49,0.343,0.2401,"2010","6","8370","18"
"10188",12.5,2.52572864430826,0,0,0,1,0,0,1,0,0,0,20.5,4.2025,8.615125,17.66100625,"9640","22","2190","5"
"10193",24.0384615384615,3.17965511171492,0,0,0,0,1,0,1,0,0,0,2,0.04,0.008,0.0016,"7340","20","1170","5"
"10195",24.0384615384615,3.17965511171492,1,0,0,0,1,0,1,0,0,0,34,11.56,39.304,133.6336,"2340","8","7890","17"
"10197",41.5384615384615,3.72661978209678,0,0,0,0,1,0,1,0,0,0,17,2.89,4.913,8.3521,"50","1","3070","6"
"10200",22.8937728937729,3.13086494754549,1,0,0,1,0,0,1,0,0,0,28.5,8.1225,23.149125,65.97500625,"310","1","8680","20"
"10201",22.6495726495727,3.12014098418251,1,0,0,0,0,1,1,0,0,0,24,5.76,13.824,33.1776,"340","1","8290","18"
"10208",24.4391025641026,3.19618441366613,0,0,1,0,0,0,1,0,0,0,32,10.24,32.768,104.8576,"3800","12","9470","22"
"10210",8.65384615384615,2.15800386418294,1,0,1,0,0,0,1,0,0,0,39,15.21,59.319,231.3441,"4230","14","8660","20"
"10217",23.0769230769231,3.13883311719466,1,0,0,0,0,1,1,0,0,0,19,3.61,6.859,13.0321,"3420","10","8190","18"
"10220",13.8461538461538,2.62800749342867,0,0,0,0,1,0,1,0,0,0,7,0.49,0.343,0.2401,"310","1","8680","20"
"10233",26.4957264957265,3.27698345567548,1,0,0,0,0,1,1,0,0,0,17,2.89,4.913,8.3521,"2320","8","7860","17"
"10237",21.1538461538462,3.05182174020503,1,0,0,0,1,0,1,0,0,0,2,0.04,0.008,0.0016,"2320","8","7860","17"
"10264",24.0384615384615,3.17965511171492,1,0,0,1,0,0,1,0,0,0,23,5.29,12.167,27.9841,"5700","17","7290","14"
"10266",14.0224358974359,2.64065861098223,0,0,0,1,0,0,1,0,0,0,21,4.41,9.261,19.4481,"5620","17","4890","9"
"10271",14.5833333333333,2.67987932413551,1,0,0,0,1,0,1,0,0,0,11,1.21,1.331,1.4641,"50","1","4195","7"
"10276",14.9038461538462,2.70161931077192,1,0,0,1,0,0,1,0,0,0,19,3.61,6.859,13.0321,"5400","17","8090","18"
"10282",19.5804195804196,2.97453006590339,1,0,0,0,1,0,1,0,0,0,14,1.96,2.744,3.8416,"4850","16","4470","8"
"10283",19.2307692307692,2.95651156040071,0,0,0,1,0,0,1,0,0,0,30.5,9.3025,28.372625,86.53650625,"430","1","7370","14"
"10287",36.3247863247863,3.59250032712071,0,0,0,1,0,0,1,0,0,0,6.5,0.4225,0.274625,0.17850625,"6320","19","770","4"
"10306",10.3950103950104,2.34132592131048,0,0,0,0,1,0,1,0,0,0,38,14.44,54.872,208.5136,"4760","16","5370","9"
"10311",19.2307692307692,2.95651156040071,0,0,0,0,1,0,1,0,0,0,8,0.64,0.512,0.4096,"230","1","7870","17"
"10312",40.1709401709402,3.69314385290039,1,0,0,0,1,0,1,0,0,0,31,9.61,29.791,92.3521,"4850","16","1170","5"
"10326",27.3504273504273,3.30873215399006,0,0,0,0,1,0,1,0,0,0,2,0.04,0.008,0.0016,"1410","4","3390","6"
"10333",22.3076923076923,3.10493156551898,1,0,0,1,0,0,1,0,0,0,32,10.24,32.768,104.8576,"3255","10","8190","18"
"10350",19.2307692307692,2.95651156040071,0,0,0,0,1,0,1,0,0,0,15,2.25,3.375,5.0625,"1550","4","2890","6"
"10351",26.0989010989011,3.26189320995189,1,0,1,0,0,0,1,0,0,0,11,1.21,1.331,1.4641,"5550","17","6370","10"
"10352",24.0384615384615,3.17965511171492,0,0,0,0,1,0,1,0,0,0,5,0.25,0.125,0.0625,"800","2","7280","14"
"10353",31.25,3.44201937618241,0,0,1,0,0,0,1,0,0,0,23,5.29,12.167,27.9841,"5850","17","7690","16"
"10357",6.41025641025641,1.8578992717326,0,0,0,1,0,0,1,0,0,0,27.5,7.5625,20.796875,57.19140625,"9620","22","2570","6"
"10360",28.3111538461538,3.34325585584018,0,0,0,0,0,1,1,0,0,0,9,0.81,0.729,0.6561,"2200","8","7870","17"
"10372",19.2307692307692,2.95651156040071,0,0,0,0,1,0,1,0,0,0,1,0.01,0.001,1e-04,"5240","17","6990","12"
"10374",13,2.56494935746154,1,0,0,1,0,0,1,0,0,0,13,1.69,2.197,2.8561,"5120","17","770","4"
"10384",23.5576923076923,3.1594524043974,0,0,0,1,0,0,1,0,0,0,9.5,0.9025,0.857375,0.81450625,"8710","21","1870","5"
"10386",16.3461538461538,2.79399263090294,0,0,1,0,0,0,1,0,0,0,12,1.44,1.728,2.0736,"5240","17","770","4"
"10390",24.0384615384615,3.17965511171492,1,0,0,1,0,0,1,0,0,0,28,7.84,21.952,61.4656,"1107","3","6990","12"
"10392",21.6346153846154,3.07429459605709,0,0,0,0,1,0,1,0,0,0,6,0.36,0.216,0.1296,"7220","20","8870","21"
"10412",33.6538461538462,3.51612734833613,0,0,0,1,0,0,1,0,0,0,18.5,3.4225,6.331625,11.71350625,"7020","20","6680","11"
"10445",16.8269230769231,2.82298016777619,0,0,1,0,0,0,1,0,0,0,5,0.25,0.125,0.0625,"4010","13","8690","20"
"10451",45.5288461538462,3.81834610647881,1,0,0,0,1,0,1,0,0,0,11,1.21,1.331,1.4641,"1107","3","6990","12"
"10453",13.663967611336,2.61476226667865,1,0,0,1,0,0,1,0,0,0,5,0.25,0.125,0.0625,"3255","10","8090","18"
"10464",7.21153846153846,1.97568230738898,0,0,1,0,0,0,1,0,0,0,12,1.44,1.728,2.0736,"4700","16","4770","9"
"10471",12.5,2.52572864430826,1,0,0,1,0,0,1,0,0,0,29.5,8.7025,25.672375,75.73350625,"8300","21","7690","16"
"10472",19.8855769230769,2.98999469121726,1,0,0,1,0,0,1,0,0,0,9.5,0.9025,0.857375,0.81450625,"2630","9","7470","14"
"10484",14.4230769230769,2.66882948794893,0,0,1,0,0,0,1,0,0,0,34,11.56,39.304,133.6336,"8030","21","2880","6"
"10498",10.6666666666667,2.36712361413162,0,0,0,1,0,0,1,0,0,0,11.5,1.3225,1.520875,1.74900625,"9620","22","3070","6"
"10499",57.2115384615385,4.0467555993983,0,0,0,1,0,0,1,0,0,0,27,7.29,19.683,53.1441,"7700","21","2490","6"
"10504",20.1923076923077,3.00530172457014,0,0,0,1,0,0,1,0,0,0,27.5,7.5625,20.796875,57.19140625,"5610","17","2490","6"
"10508",21.1538461538462,3.05182174020503,0,1,0,0,0,0,1,0,0,0,7,0.49,0.343,0.2401,"4300","15","8590","19"
"10515",33.6538461538462,3.51612734833613,0,0,0,0,1,0,1,0,0,0,4,0.16,0.064,0.0256,"7700","21","1890","5"
"10528",13.8888888888889,2.63108915996608,0,0,0,1,0,0,1,0,0,0,3.5,0.1225,0.042875,0.01500625,"3400","10","8180","18"
"10530",20.1923076923077,3.00530172457014,1,0,0,0,0,1,1,0,0,0,1,0.01,0.001,1e-04,"2330","8","7860","17"
"10536",13.7362637362637,2.6200393237795,0,0,0,1,0,0,1,0,0,0,16.5,2.7225,4.492125,7.41200625,"7210","20","6290","10"
"10551",38.4615384615385,3.64965874096066,0,0,0,0,1,0,1,0,0,0,16,2.56,4.096,6.5536,"3320","10","8190","18"
"10552",23.5042735042735,3.15718225586286,1,0,0,0,1,0,1,0,0,0,6,0.36,0.216,0.1296,"5940","17","6870","12"
"10555",16.8269230769231,2.82298016777619,0,0,1,0,0,0,1,0,0,0,36,12.96,46.656,167.9616,"7750","21","2880","6"
"10564",11.5384615384615,2.44568593663472,0,0,0,1,0,0,1,0,0,0,4.5,0.2025,0.091125,0.04100625,"6260","19","770","4"
"10565",9.61538461538461,2.26336437984076,1,0,0,1,0,0,1,0,0,0,6.5,0.4225,0.274625,0.17850625,"740","2","7270","14"
"10576",20.6730769230769,3.02883222198034,0,0,1,0,0,0,1,0,0,0,10,1,1,1,"5940","17","2770","6"
"10584",17.3076923076923,2.85115104474288,0,0,0,1,0,0,1,0,0,0,34,11.56,39.304,133.6336,"5610","17","1080","5"
"10588",11.303125,2.42507923615833,1,0,0,1,0,0,1,0,0,0,27,7.29,19.683,53.1441,"5120","17","4690","9"
"10593",13.9423076923077,2.63492793627325,1,0,0,1,0,0,1,0,0,0,11,1.21,1.331,1.4641,"3645","11","8090","18"
"10594",36.0576923076923,3.58512021982308,0,0,0,0,1,0,1,0,0,0,28,7.84,21.952,61.4656,"800","2","9370","22"
"10595",26.4423076923077,3.27496529151924,0,0,0,1,0,0,1,0,0,0,6,0.36,0.216,0.1296,"6230","19","770","4"
"10598",19.2307692307692,2.95651156040071,1,0,0,1,0,0,1,0,0,0,6,0.36,0.216,0.1296,"230","1","7890","17"
"10604",21.8531468531469,3.08434493191059,0,0,1,0,0,0,1,0,0,0,12,1.44,1.728,2.0736,"430","1","2490","6"
"10614",11.45,2.43798973000025,0,0,0,1,0,0,1,0,0,0,5.5,0.3025,0.166375,0.09150625,"4760","16","4795","9"
"10627",17.0940170940171,2.83872852474433,0,0,1,0,0,0,1,0,0,0,14,1.96,2.744,3.8416,"6230","19","4870","9"
"10628",14.0384615384615,2.64180081556101,1,0,0,1,0,0,1,0,0,0,3,0.09,0.027,0.0081,"7340","20","7070","13"
"10629",11.5384615384615,2.44568593663472,0,0,1,0,0,0,1,0,0,0,11,1.21,1.331,1.4641,"7750","21","3570","6"
"10630",20.6730769230769,3.02883222198034,0,0,0,1,0,0,1,0,0,0,5,0.25,0.125,0.0625,"8030","21","3570","6"
"10637",13.4615384615385,2.59983661646198,1,0,0,1,0,0,1,0,0,0,10,1,1,1,"3510","10","7970","18"
"10639",11.5384615384615,2.44568593663472,1,0,0,1,0,0,1,0,0,0,7,0.49,0.343,0.2401,"5400","17","8190","18"
"10645",28.3653846153846,3.34516955019249,1,0,0,1,0,0,1,0,0,0,31.5,9.9225,31.255875,98.45600625,"3700","12","9470","22"
"10646",36.0576923076923,3.58512021982308,1,0,0,0,1,0,1,0,0,0,14,1.96,2.744,3.8416,"3255","10","8190","18"
"10647",11.5384615384615,2.44568593663472,1,0,0,0,1,0,1,0,0,0,10,1,1,1,"5000","17","5380","9"
"10650",10.5865384615385,2.35958323758131,1,0,0,0,0,1,1,0,0,0,8,0.64,0.512,0.4096,"2000","6","8370","18"
"10660",38.4615384615385,3.64965874096066,1,0,0,0,0,1,1,0,0,0,2,0.04,0.008,0.0016,"3110","10","8190","18"
"10661",17.3076923076923,2.85115104474288,1,0,0,1,0,0,1,0,0,0,14.5,2.1025,3.048625,4.42050625,"4700","16","5670","9"
"10696",16.1634615384615,2.78275323426724,1,0,1,0,0,0,1,0,0,0,17,2.89,4.913,8.3521,"2010","6","9480","22"
"10709",12.9901960784314,2.56419492513605,0,0,1,0,0,0,1,0,0,0,16,2.56,4.096,6.5536,"8030","21","2880","6"
"10713",15.3846153846154,2.7333680090865,0,0,0,1,0,0,1,0,0,0,9,0.81,0.729,0.6561,"1050","3","7390","14"
"10714",14.0168269230769,2.64025853096089,0,0,0,1,0,0,1,0,0,0,6.5,0.4225,0.274625,0.17850625,"4700","16","5390","9"
"10715",25,3.2188758248682,1,0,0,0,1,0,1,0,0,0,31,9.61,29.791,92.3521,"5240","17","1070","5"
"10725",12.2377622377622,2.50452643665765,0,0,0,1,0,0,1,0,0,0,8.5,0.7225,0.614125,0.52200625,"6230","19","770","4"
"10727",68.0473372781065,4.22020359942827,0,0,0,1,0,0,1,0,0,0,4,0.16,0.064,0.0256,"1107","3","7380","14"
"10739",21.4206730769231,3.06435648735146,0,0,0,0,1,0,1,0,0,0,13,1.69,2.197,2.8561,"600","2","1990","5"
"10743",8.65384615384615,2.15800386418294,0,0,1,0,0,0,1,0,0,0,6,0.36,0.216,0.1296,"4020","13","8680","20"
"10782",12.5,2.52572864430826,1,0,0,1,0,0,1,0,0,0,3,0.09,0.027,0.0081,"4220","14","7690","16"
"10784",9.61538461538461,2.26336437984076,0,0,1,0,0,0,1,0,0,0,5,0.25,0.125,0.0625,"5610","17","5380","9"
"10791",18.75,2.93119375241642,0,0,1,0,0,0,1,0,0,0,5,0.25,0.125,0.0625,"4740","16","7180","13"
"10797",10.0961538461538,2.3121545440102,0,0,1,0,0,0,1,0,0,0,12,1.44,1.728,2.0736,"430","1","770","4"
"10800",26.5384615384615,3.27859505956982,1,0,0,0,1,0,1,0,0,0,19,3.61,6.859,13.0321,"310","1","8590","19"
"10805",11.2179487179487,2.41751505966802,1,0,0,0,0,1,1,0,0,0,4,0.16,0.064,0.0256,"2310","8","7860","17"
"10806",11.2637362637363,2.42158838505566,0,0,0,0,1,0,1,0,0,0,4,0.16,0.064,0.0256,"20","1","6670","11"
"10815",14.4230769230769,2.66882948794893,1,0,0,0,0,1,1,0,0,0,17,2.89,4.913,8.3521,"230","1","7860","17"
"10822",38.9423076923077,3.66208126095921,0,0,1,0,0,0,1,0,0,0,14,1.96,2.744,3.8416,"4850","16","3570","6"
"10859",43.2692307692308,3.76744177661704,0,0,0,0,0,1,1,0,0,0,33,10.89,35.937,118.5921,"740","2","7580","16"
"10860",20.1923076923077,3.00530172457014,0,0,0,0,0,1,1,0,0,0,31,9.61,29.791,92.3521,"630","2","9570","22"
"10865",48.0769230769231,3.87280229227486,0,0,0,0,0,1,1,0,0,0,22,4.84,10.648,23.4256,"2200","8","7870","17"
"10868",192.307692307692,5.25909665339476,0,0,0,0,0,1,1,0,0,0,16,2.56,4.096,6.5536,"2100","7","6890","12"
"10871",23.3173076923077,3.14919590423021,1,0,0,0,1,0,1,0,0,0,24,5.76,13.824,33.1776,"2600","9","6480","11"
"10873",40.5982905982906,3.70372596223093,0,0,0,0,1,0,1,0,0,0,3,0.09,0.027,0.0081,"4810","16","6990","12"
"10882",23,3.13549421592915,0,0,0,0,1,0,1,0,0,0,1,0.01,0.001,1e-04,"8740","21","3070","6"
"10885",15.8653846153846,2.76413966775325,0,0,1,0,0,0,1,0,0,0,26,6.76,17.576,45.6976,"7010","20","8790","21"
"10886",42.3076923076923,3.74496892076498,0,0,0,1,0,0,1,0,0,0,11,1.21,1.331,1.4641,"50","1","7290","14"
"10889",48.0769230769231,3.87280229227486,0,0,0,1,0,0,1,0,0,0,8.5,0.7225,0.614125,0.52200625,"8965","21","7690","16"
"10890",31.25,3.44201937618241,1,0,0,1,0,0,1,0,0,0,27,7.29,19.683,53.1441,"1006","3","6870","12"
"10891",36.0576923076923,3.58512021982308,1,0,0,0,0,1,1,0,0,0,37,13.69,50.653,187.4161,"726","2","9170","21"
"10903",14.4230769230769,2.66882948794893,0,0,1,0,0,0,1,0,0,0,6,0.36,0.216,0.1296,"9600","22","2290","5"
"10905",8.57142857142857,2.14843441316679,0,0,1,0,0,0,1,0,0,0,20,4,8,16,"2630","9","5380","9"
"10908",20.1923076923077,3.00530172457014,1,0,0,1,0,0,1,0,0,0,32.5,10.5625,34.328125,111.56640625,"5000","17","1990","5"
"10909",12.9807692307692,2.5634689722911,1,0,0,0,1,0,1,0,0,0,2,0.04,0.008,0.0016,"4700","16","5170","9"
"10910",38.4615384615385,3.64965874096066,0,0,0,0,1,0,1,0,0,0,3,0.09,0.027,0.0081,"1650","5","3960","6"
"10917",18.75,2.93119375241642,0,0,1,0,0,0,1,0,0,0,13,1.69,2.197,2.8561,"7800","21","8680","20"
"10918",36.0576923076923,3.58512021982308,0,0,0,0,1,0,1,0,0,0,1,0.01,0.001,1e-04,"1530","4","1070","5"
"10921",35.5769230769231,3.57169719949094,1,0,0,0,1,0,1,0,0,0,14,1.96,2.744,3.8416,"860","2","6990","12"
"10922",7.26495726495726,1.98306241468661,0,0,0,0,0,1,1,0,0,0,13,1.69,2.197,2.8561,"4300","15","8590","19"
"10924",7.21153846153846,1.97568230738898,0,0,0,1,0,0,1,0,0,0,4.5,0.2025,0.091125,0.04100625,"4760","16","4670","9"
"10925",21.1538461538462,3.05182174020503,0,0,0,0,1,0,1,0,0,0,2,0.04,0.008,0.0016,"910","2","6890","12"
"10926",17.5,2.86220088092947,1,0,0,0,1,0,1,0,0,0,1,0.01,0.001,1e-04,"4600","15","8470","18"
"10928",6.83760683760684,1.92243779287017,1,0,0,1,0,0,1,0,0,0,9.5,0.9025,0.857375,0.81450625,"5860","17","570","3"
"10931",24.0384615384615,3.17965511171492,1,0,0,0,1,0,1,0,0,0,11,1.21,1.331,1.4641,"4850","16","3190","6"
